Sales_Key,Order_ID,Order_Line_ID,Order_Date,Year,Quarter,Month,Month_Name,Region,Country,State,City,Product,Category,Sub_Category,Unit_Cost,Unit_Price,Customer,Segment,Customer_Rating,Customer_Key,Salesperson,Salesperson_Key,Channel,Quantity,Sales_Amount,Discount_Amount,Cost_Amount,Profit_Amount,Shipping_Cost,Net_Revenue,Payment_Mode,Is_Returned
122861,ORD-2023-078647,1,2023-05-17,2023,Q2,5,May,South,India,Tamil Nadu,Chennai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Nicole Smith,Consumer,3.4,7954,,,Online,1,4821.23,558.04,2463.14,1800.05,8.75,4263.19,Net Banking,0
123231,ORD-2024-078885,1,2024-08-31,2024,Q3,8,August,West,India,Madhya Pradesh,Indore,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Robin Rodriguez,SMB,3.9,7153,,,Online,3,14213.74,770.03,7389.42,6054.29,33.72,13443.71,UPI,0
123634,ORD-2024-079132,1,2024-03-03,2024,Q1,3,March,Central,India,Uttarakhand,Dehradun,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Michael Jackson,SMB,5.0,6161,Janet Mcclure,76.0,Distributor,1,4710.49,397.16,2463.14,1850.19,31.38,4313.33,Credit Card,0
123708,ORD-2023-079180,3,2023-09-14,2023,Q3,9,September,West,India,Maharashtra,Pune,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Deanna Barrera,SMB,4.0,2479,,,Online,1,4712.68,251.12,2463.14,1998.42,12.21,4461.56,Wire Transfer,0
123879,ORD-2022-079292,1,2022-06-16,2022,Q2,6,June,South,India,Tamil Nadu,Chennai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Catherine Davis,Corporate,3.7,5647,,,Online,2,9578.95,1603.92,4926.28,3048.75,9.16,7975.030000000001,COD,0
123949,ORD-2023-079334,1,2023-09-07,2023,Q3,9,September,North,India,Delhi,New Delhi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Matthew Leonard,Corporate,5.0,5692,,,Online,5,23842.32,1973.26,12315.7,9553.36,10.65,21869.06,Credit Card,1
124064,ORD-2024-079407,1,2024-12-09,2024,Q4,12,December,Central,India,Uttarakhand,Dehradun,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Chad Rivera,Consumer,4.1,4936,,,Online,5,23743.21,3244.76,12315.7,8182.75,27.59,20498.449999999997,UPI,0
124075,ORD-2022-079414,1,2022-09-18,2022,Q3,9,September,North,India,Punjab,Chandigarh,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Linda Morris,Consumer,3.1,5586,,,Online,1,4811.33,1358.9,2463.14,989.29,26.29,3452.43,Net Banking,0
124232,ORD-2024-079514,1,2024-04-15,2024,Q2,4,April,East,India,Jharkhand,Ranchi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Marcus King,SMB,3.9,1471,Nathan Miles,80.0,Retail Store,1,4703.58,472.34,2463.14,1768.1,29.25,4231.24,COD,0
124822,ORD-2022-079883,1,2022-06-16,2022,Q2,6,June,Central,India,Uttarakhand,Dehradun,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Russell Murphy,Consumer,4.7,774,Jennifer Curtis,75.0,Retail Store,3,14493.84,3259.26,7389.42,3845.16,30.73,11234.58,Credit Card,0
125220,ORD-2023-080144,1,2023-05-24,2023,Q2,5,May,East,India,Odisha,Bhubaneswar,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Christine Meza,Consumer,4.3,5842,Peter Thompson,111.0,Marketplace,1,4719.66,810.26,2463.14,1446.26,27.6,3909.3999999999996,Net Banking,0
125410,ORD-2024-080257,1,2024-08-25,2024,Q3,8,August,North,India,Delhi,New Delhi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Cindy Tucker,Consumer,3.0,6399,Alison Miller,19.0,Retail Store,9,43492.12,2029.79,22168.26,19294.07,12.98,41462.33,Credit Card,0
125586,ORD-2022-080373,1,2022-10-09,2022,Q4,10,October,South,India,Karnataka,Bengaluru,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Becky King,Corporate,3.2,5104,Nicole Baker,6.0,Retail Store,1,4773.64,1143.82,2463.14,1166.68,8.84,3629.8200000000006,Credit Card,0
125954,ORD-2024-080605,1,2024-09-02,2024,Q3,9,September,East,India,West Bengal,Kolkata,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Edgar Hughes,Corporate,4.7,587,,,Online,2,9571.65,597.93,4926.28,4047.44,12.52,8973.72,Net Banking,0
126246,ORD-2024-080803,2,2024-09-21,2024,Q3,9,September,South,India,Andhra Pradesh,Visakhapatnam,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Donna Wright,Corporate,4.0,4546,,,Online,2,9641.48,1109.89,4926.28,3605.31,35.99,8531.59,UPI,0
126392,ORD-2022-080902,1,2022-03-09,2022,Q1,3,March,South,India,Tamil Nadu,Chennai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Catherine Davis,Corporate,3.7,5647,Olivia Russell,16.0,Online,4,19012.51,2268.43,9852.56,6891.52,8.06,16744.079999999998,Credit Card,0
127162,ORD-2022-081397,2,2022-12-12,2022,Q4,12,December,Central,India,Madhya Pradesh,Bhopal,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Vincent Novak,Consumer,3.4,599,Christopher Bolton,108.0,Retail Store,1,4697.89,384.79,2463.14,1849.96,28.08,4313.1,UPI,0
127608,ORD-2025-081679,1,2025-07-12,2025,Q3,7,July,West,India,Maharashtra,Pune,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Jennifer Smith,Corporate,3.1,4056,Lisa Henderson,84.0,Retail Store,3,14530.86,183.19,7389.42,6958.25,10.52,14347.67,UPI,0
127710,ORD-2024-081755,1,2024-05-08,2024,Q2,5,May,West,India,Madhya Pradesh,Indore,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Sarah Bush,Consumer,4.0,5861,,,Marketplace,1,4839.04,559.82,2463.14,1816.08,37.09,4279.22,UPI,0
1681,ORD-2023-001100,2,2023-06-07,2023,Q2,6,June,East,India,Jharkhand,Ranchi,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Dustin Hernandez,Consumer,4.9,7457,,,Online,7,294437.44,16593.91,241906.42,35937.11,52.52,277843.53,UPI,0
2351,ORD-2025-001527,1,2025-03-05,2025,Q1,3,March,West,India,Maharashtra,Pune,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Justin Hurley,Consumer,3.5,1341,,,Online,1,41430.82,4618.12,34558.06,2254.64,27.65,36812.7,UPI,0
2477,ORD-2024-001602,1,2024-06-17,2024,Q2,6,June,Central,India,Uttarakhand,Dehradun,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Alan Waller,Corporate,4.6,2069,Howard Hunter,55.0,Distributor,1,41916.1,5245.62,34558.06,2112.42,53.58,36670.479999999996,Credit Card,0
2976,ORD-2023-001914,2,2023-06-01,2023,Q2,6,June,East,India,Bihar,Patna,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Jessica Khan,Consumer,4.1,402,,,Online,4,165230.28,17371.75,138232.24,9626.29,56.34,147858.53,Credit Card,0
4336,ORD-2023-002740,1,2023-12-25,2023,Q4,12,December,West,India,Gujarat,Ahmedabad,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Angela Lin,Consumer,3.9,264,Henry Brooks,100.0,Distributor,4,164498.78,472.97,138232.24,25793.57,59.53,164025.81,COD,0
5852,ORD-2025-003705,4,2025-11-21,2025,Q4,11,November,South,India,Karnataka,Bengaluru,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Michael Keller,Consumer,4.0,1893,Billy Cross,71.0,Retail Store,1,40569.57,4447.6,34558.06,1563.91,20.28,36121.97,Credit Card,0
7741,ORD-2022-004908,1,2022-05-19,2022,Q2,5,May,East,India,Odisha,Bhubaneswar,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Suzanne Bailey,Consumer,3.5,1203,Nicole Ward,65.0,Retail Store,1,41366.13,1146.24,34558.06,5661.83,83.75,40219.89,UPI,0
7885,ORD-2022-004995,2,2022-10-16,2022,Q4,10,October,North,India,Delhi,New Delhi,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Jordan Lynch,Consumer,3.1,7723,Alison Miller,19.0,Distributor,2,82478.12,7191.59,69116.12,6170.41,25.9,75286.53,UPI,0
8555,ORD-2022-005428,1,2022-05-19,2022,Q2,5,May,West,India,Gujarat,Ahmedabad,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Tammy Taylor,Consumer,3.9,7409,Michelle Stevens,24.0,Distributor,4,162044.77,11976.31,138232.24,11836.22,58.15,150068.46,Credit Card,0
8604,ORD-2024-005469,2,2024-10-14,2024,Q4,10,October,West,India,Maharashtra,Pune,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Kara Rogers,SMB,2.6,2488,,,Online,1,41697.64,5536.3,34558.06,1603.28,20.23,36161.34,UPI,0
9539,ORD-2022-006049,1,2022-02-17,2022,Q1,2,February,East,India,West Bengal,Kolkata,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Raymond Barber,Consumer,4.2,2140,Eric Parker,87.0,Marketplace,1,40732.84,5930.49,34558.06,244.29,23.54,34802.35,Net Banking,0
10251,ORD-2024-006507,2,2024-02-09,2024,Q1,2,February,North,India,Delhi,New Delhi,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Edward Jenkins,Corporate,4.5,791,,,Online,4,167920.48,17731.18,138232.24,11957.06,27.42,150189.30000000002,UPI,0
13982,ORD-2023-008908,1,2023-11-30,2023,Q4,11,November,South,India,Karnataka,Bengaluru,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Kim Nelson,Consumer,3.5,5664,,,Online,2,81630.69,21077.39,69116.12,-8562.82,24.95,60553.3,COD,0
14499,ORD-2023-009233,1,2023-05-20,2023,Q2,5,May,Central,India,Madhya Pradesh,Bhopal,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Brittney Martin,Consumer,2.9,769,,,Online,3,123552.14,12879.45,103674.18,6998.51,66.84,110672.69,Net Banking,0
14645,ORD-2025-009320,2,2025-07-07,2025,Q3,7,July,Central,India,Uttar Pradesh,Kanpur,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Lawrence Martin,Consumer,4.0,6660,Wendy Horne,115.0,Retail Store,4,163166.92,3882.79,138232.24,21051.89,73.36,159284.13,Credit Card,0
18780,ORD-2023-011997,1,2023-07-02,2023,Q3,7,July,South,India,Telangana,Hyderabad,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Matthew Hunt,Corporate,3.7,1104,,,Online,1,41446.56,2906.78,34558.06,3981.72,19.52,38539.78,Credit Card,0
20451,ORD-2024-013064,1,2024-10-21,2024,Q4,10,October,South,India,Tamil Nadu,Chennai,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Bryan Paul,Consumer,3.6,7119,,,Online,8,335514.39,33891.46,276464.48,25158.45,19.57,301622.93,Credit Card,1
20833,ORD-2024-013315,1,2024-09-28,2024,Q3,9,September,East,India,West Bengal,Kolkata,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Amy Holt,Consumer,3.9,4157,,,Online,2,81529.79,15778.57,69116.12,-3364.9,22.48,65751.22,COD,0
21347,ORD-2023-013618,1,2023-06-18,2023,Q2,6,June,South,India,Tamil Nadu,Chennai,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Justin Perez,Consumer,3.3,3363,,,Online,1,40740.09,11573.06,34558.06,-5391.03,21.59,29167.03,Net Banking,0
22226,ORD-2022-014167,1,2022-09-25,2022,Q3,9,September,South,India,Tamil Nadu,Chennai,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Alexis Tucker,Consumer,3.3,1691,,,Marketplace,1,40950.59,7651.63,34558.06,-1259.1,18.54,33298.96,UPI,0
26606,ORD-2024-016956,1,2024-07-05,2024,Q3,7,July,East,India,Assam,Guwahati,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Melinda Hanson DDS,Consumer,4.1,7963,,,Online,1,40999.55,4701.09,34558.06,1740.4,63.92,36298.46000000001,UPI,0
27960,ORD-2025-017788,3,2025-04-26,2025,Q2,4,April,West,India,Maharashtra,Pune,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Ashley Sanders,SMB,3.8,3314,Michael Gibbs,4.0,Distributor,3,125804.91,3130.85,103674.18,18999.88,25.65,122674.06,COD,0
28716,ORD-2023-018282,1,2023-10-20,2023,Q4,10,October,North,India,Uttar Pradesh,Lucknow,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,John Jones,Corporate,4.2,5784,,,Online,5,207296.49,25469.5,172790.3,9036.69,59.89,181826.99,COD,0
31419,ORD-2023-020003,1,2023-06-09,2023,Q2,6,June,West,India,Maharashtra,Pune,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Alyssa Weber,Corporate,4.6,3526,Megan Hernandez,31.0,Retail Store,4,161832.12,7695.25,138232.24,15904.63,20.54,154136.87,UPI,0
34547,ORD-2022-022047,1,2022-06-20,2022,Q2,6,June,Central,India,Madhya Pradesh,Bhopal,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Toni Gill,Consumer,4.4,3536,,,Online,3,125491.1,15777.79,103674.18,6039.13,66.5,109713.31,COD,0
36514,ORD-2024-023291,1,2024-04-17,2024,Q2,4,April,South,India,Telangana,Hyderabad,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Bonnie Wade,Consumer,3.4,2041,,,Online,1,40942.43,6456.85,34558.06,-72.48,20.29,34485.58,Net Banking,0
38431,ORD-2025-024527,1,2025-10-10,2025,Q4,10,October,North,India,Haryana,Gurugram,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Pamela Davis,Consumer,3.8,3461,,,Online,4,164271.16,15588.47,138232.24,10450.45,74.34,148682.69,Net Banking,0
41278,ORD-2024-026360,1,2024-05-25,2024,Q2,5,May,West,India,Maharashtra,Pune,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Spencer Manning,Consumer,4.3,5384,Megan Hernandez,31.0,Online,2,80891.93,4894.09,69116.12,6881.72,27.99,75997.84,COD,0
43076,ORD-2022-027537,1,2022-10-03,2022,Q4,10,October,West,India,Maharashtra,Pune,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Brian Mendoza,Consumer,2.7,1750,Michael Gibbs,4.0,Distributor,1,41930.95,842.63,34558.06,6530.26,19.27,41088.32,COD,0
46901,ORD-2024-029961,1,2024-09-11,2024,Q3,9,September,South,India,Telangana,Hyderabad,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,David Harris,Corporate,3.2,520,Daniel Martinez,34.0,Marketplace,1,41766.54,4204.7,34558.06,3003.78,27.55,37561.840000000004,Credit Card,0
47457,ORD-2025-030319,1,2025-04-10,2025,Q2,4,April,South,India,Kerala,Kochi,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Brett Burns,Consumer,4.6,180,Steven Cannon,114.0,Retail Store,6,243224.56,21922.27,207348.36,13953.93,68.08,221302.29,UPI,0
47712,ORD-2023-030478,1,2023-12-03,2023,Q4,12,December,West,India,Maharashtra,Mumbai,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Thomas Chang,SMB,3.9,7733,Zachary Doyle,63.0,Retail Store,3,122570.64,7256.53,103674.18,11639.93,19.79,115314.11,Wire Transfer,0
51196,ORD-2022-032690,1,2022-12-26,2022,Q4,12,December,Central,India,Himachal Pradesh,Shimla,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Rebecca Oneill,Consumer,3.7,4952,Angela Drake,21.0,Distributor,1,41449.66,2699.29,34558.06,4192.31,73.18,38750.37,UPI,0
52478,ORD-2022-033499,3,2022-06-25,2022,Q2,6,June,West,India,Maharashtra,Pune,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Angela May MD,Consumer,3.1,1586,Lisa Henderson,84.0,Retail Store,1,41727.64,1815.99,34558.06,5353.59,23.66,39911.65,COD,0
53264,ORD-2024-034014,3,2024-09-09,2024,Q3,9,September,East,India,West Bengal,Kolkata,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Joshua Miller,Consumer,3.2,4857,Diane Smith,92.0,Retail Store,8,330726.83,90084.05,276464.48,-35821.7,24.8,240642.78000000003,Credit Card,0
53698,ORD-2025-034290,2,2025-01-02,2025,Q1,1,January,West,India,Maharashtra,Mumbai,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Christopher Sullivan,Consumer,4.1,7417,Tammy Nguyen,2.0,Retail Store,1,41740.1,7828.41,34558.06,-646.37,18.34,33911.69,COD,0
54525,ORD-2023-034817,1,2023-11-10,2023,Q4,11,November,South,India,Telangana,Hyderabad,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Dillon Case,Consumer,3.8,4399,Jo Hickman,70.0,Distributor,3,121711.44,6722.43,103674.18,11314.83,25.3,114989.01000000001,UPI,0
58398,ORD-2022-037334,1,2022-02-01,2022,Q1,2,February,South,India,Telangana,Hyderabad,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Eric Elliott,Consumer,2.9,3049,,,Online,3,123007.47,13172.74,103674.18,6160.55,21.47,109834.73,Credit Card,1
58940,ORD-2025-037690,1,2025-06-06,2025,Q2,6,June,South,India,Kerala,Kochi,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Stephanie Knight,Corporate,4.2,1639,,,Online,5,202843.17,28890.66,172790.3,1162.21,63.32,173952.51,UPI,0
59661,ORD-2023-038135,2,2023-11-08,2023,Q4,11,November,West,India,Maharashtra,Pune,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Nicholas Payne,SMB,2.7,841,Maria Dixon,73.0,Distributor,5,204986.81,16377.54,172790.3,15818.97,23.79,188609.27,COD,0
59822,ORD-2023-038243,1,2023-01-01,2023,Q1,1,January,South,India,Karnataka,Bengaluru,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Heather Payne,Corporate,3.9,7718,Nicole Baker,6.0,Retail Store,1,41709.92,2319.28,34558.06,4832.58,24.47,39390.64,Wire Transfer,0
59918,ORD-2024-038302,1,2024-11-16,2024,Q4,11,November,East,India,Bihar,Patna,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Dr. Teresa Ortega MD,Corporate,3.1,2490,Jill Stevens,44.0,Online,3,124197.48,21263.55,103674.18,-740.25,74.56,102933.93,UPI,0
62642,ORD-2022-040030,1,2022-10-22,2022,Q4,10,October,Central,India,Madhya Pradesh,Bhopal,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,David Perkins,Corporate,4.4,5791,,,Online,2,82690.81,11089.38,69116.12,2485.31,81.74,71601.43,Credit Card,0
63733,ORD-2022-040741,1,2022-09-25,2022,Q3,9,September,East,India,Bihar,Patna,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,David Romero,Consumer,3.9,3786,Robert Bailey,102.0,Distributor,1,40744.0,8247.53,34558.06,-2061.59,72.56,32496.47,UPI,0
65322,ORD-2025-041775,1,2025-04-20,2025,Q2,4,April,West,India,Maharashtra,Pune,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,David Martin,Consumer,4.7,2251,Lisa Henderson,84.0,Retail Store,3,122902.02,7635.17,103674.18,11592.67,27.9,115266.85,Credit Card,0
65488,ORD-2024-041878,1,2024-10-11,2024,Q4,10,October,West,India,Maharashtra,Mumbai,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Nicole Barker,Consumer,3.8,900,,,Online,3,123950.45,10278.01,103674.18,9998.26,26.83,113672.44,UPI,0
65792,ORD-2024-042076,2,2024-11-02,2024,Q4,11,November,South,India,Telangana,Hyderabad,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Paul Payne,Corporate,4.6,15,,,Online,2,82531.2,10356.73,69116.12,3058.35,26.48,72174.47,Net Banking,0
66360,ORD-2024-042415,1,2024-12-30,2024,Q4,12,December,East,India,West Bengal,Kolkata,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Sandra Rivera,Consumer,3.5,785,Diane Smith,92.0,Distributor,1,41552.07,3263.61,34558.06,3730.4,26.57,38288.46,Credit Card,0
66751,ORD-2023-042667,1,2023-03-28,2023,Q1,3,March,South,India,Andhra Pradesh,Visakhapatnam,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Steven Hall,SMB,3.2,4592,Jeffrey Leonard,36.0,Retail Store,3,122333.48,6700.58,103674.18,11958.72,77.88,115632.9,COD,0
68221,ORD-2022-043591,1,2022-07-16,2022,Q3,7,July,North,India,Uttar Pradesh,Lucknow,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,David Rivers,Consumer,3.5,7435,Curtis Davis,50.0,Retail Store,4,167915.24,14773.26,138232.24,14909.74,61.84,153141.97999999998,Credit Card,0
68409,ORD-2025-043715,2,2025-07-20,2025,Q3,7,July,East,India,Jharkhand,Ranchi,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Jennifer Ramirez,Corporate,3.8,6980,Nathan Miles,80.0,Retail Store,1,41722.51,1399.36,34558.06,5765.09,81.11,40323.15,UPI,0
69782,ORD-2023-044571,3,2023-05-25,2023,Q2,5,May,Central,India,Uttarakhand,Dehradun,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Jeffrey Watts,Consumer,3.7,6159,,,Online,4,167332.71,14014.24,138232.24,15086.23,61.81,153318.47,Net Banking,0
71219,ORD-2022-045482,2,2022-09-26,2022,Q3,9,September,South,India,Kerala,Kochi,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Catherine Holland,Consumer,3.3,4281,Steven Cannon,114.0,Distributor,3,123945.98,7490.6,103674.18,12781.2,54.35,116455.37999999999,UPI,0
71915,ORD-2023-045932,1,2023-07-21,2023,Q3,7,July,West,India,Madhya Pradesh,Indore,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Kenneth Walsh,SMB,4.4,2271,Jordan Harper,29.0,Retail Store,1,41357.9,3488.2,34558.06,3311.64,76.53,37869.700000000004,Credit Card,0
73904,ORD-2022-047195,1,2022-07-17,2022,Q3,7,July,West,India,Maharashtra,Mumbai,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Derek Jones,Corporate,4.8,2999,April White,81.0,Online,8,336194.13,109921.7,276464.48,-50192.05,23.36,226272.43,COD,0
73983,ORD-2025-047248,1,2025-12-31,2025,Q4,12,December,South,India,Telangana,Hyderabad,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Lauren Hooper,Corporate,3.7,7044,,,Online,1,40983.41,2191.29,34558.06,4234.06,26.65,38792.12,Net Banking,0
73996,ORD-2025-047259,1,2025-09-03,2025,Q3,9,September,Central,India,Madhya Pradesh,Bhopal,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Dawn Levy,Corporate,4.4,4284,,,Online,1,41212.67,4364.85,34558.06,2289.76,59.53,36847.82,UPI,0
74053,ORD-2023-047297,1,2023-02-17,2023,Q1,2,February,South,India,Tamil Nadu,Chennai,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Patricia Cannon,Corporate,3.9,6129,Olivia Russell,16.0,Retail Store,6,246315.92,22498.64,207348.36,16468.92,25.13,223817.28000000003,Net Banking,0
74758,ORD-2024-047753,1,2024-03-30,2024,Q1,3,March,South,India,Telangana,Hyderabad,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Jason Alvarez,Consumer,3.5,2851,Jo Hickman,70.0,Retail Store,1,41045.71,219.56,34558.06,6268.09,23.94,40826.15,COD,0
75304,ORD-2022-048099,3,2022-12-16,2022,Q4,12,December,South,India,Telangana,Hyderabad,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Shannon Malone,Consumer,4.8,558,Taylor Parsons,103.0,Retail Store,1,41985.55,2205.65,34558.06,5221.84,17.74,39779.9,Credit Card,0
75741,ORD-2025-048376,1,2025-02-10,2025,Q1,2,February,East,India,West Bengal,Kolkata,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Ashley Gonzales,Consumer,3.6,2645,Eric Parker,87.0,Online,2,81328.2,9911.56,69116.12,2300.52,21.72,71416.64,Credit Card,0
78050,ORD-2024-049865,2,2024-09-14,2024,Q3,9,September,West,India,Goa,Panaji,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Rebecca Miller,Consumer,3.1,4536,Cindy Garza,88.0,Retail Store,3,125476.99,3725.27,103674.18,18077.54,77.35,121751.72,Credit Card,0
79864,ORD-2023-051021,1,2023-08-24,2023,Q3,8,August,South,India,Karnataka,Bengaluru,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Katherine Mcdonald,Consumer,4.4,6921,Dean Evans,90.0,Retail Store,1,41060.91,7.7,34558.06,6495.15,24.09,41053.21000000001,UPI,0
82216,ORD-2022-052566,1,2022-04-19,2022,Q2,4,April,Central,India,Madhya Pradesh,Bhopal,Accessorie Ready 5,Electronics,Accessories,34558.06,41253.64,Nathan Adams,Consumer,4.4,4382,,,Online,1,41598.38,5235.24,34558.06,1805.08,75.94,36363.14,Net Banking,0
